"x","y","year","env1","env2"
26,483,0,-1.08824181304685,-1.09110623730067
0,482,0,-1.08198259889274,-1.09460544687842
1,482,0,-1.07885547395031,-1.09555484601025
2,482,0,-1.07572834900789,-1.09650424514207
3,482,0,-1.07260122406546,-1.09745364427389
4,482,0,-1.06947409912304,-1.09840304340572
5,482,0,-1.06634697418061,-1.09935244253754
6,482,0,-1.06321984923819,-1.10030184166937
7,482,0,-1.0619560816854,-1.10077493394869
8,482,0,-1.0618688367165,-1.10094728640647
9,482,0,-1.06178159174761,-1.10111963886424
10,482,0,-1.06169434677871,-1.10129199132202
11,482,0,-1.06160710180981,-1.1014643437798
12,482,0,-1.06151985684091,-1.10163669623757
13,482,0,-1.06143261187202,-1.10180904869535
14,482,0,-1.06134536690312,-1.10198140115313
15,482,0,-1.06125812193422,-1.10215375361091
16,482,0,-1.06117087696532,-1.10232610606868
17,482,0,-1.0624718239738,-1.1017593572609
18,482,0,-1.06481518620336,-1.1006376056713
19,482,0,-1.06715854843292,-1.0995158540817
20,482,0,-1.06950191066249,-1.0983941024921
21,482,0,-1.07184527289205,-1.0972723509025
22,482,0,-1.07418863512162,-1.0961505993129
23,482,0,-1.07653199735119,-1.0950288477233
24,482,0,-1.07887535958075,-1.0939070961337
25,482,0,-1.08121872181032,-1.09278534454409
26,482,0,-1.08356208403988,-1.09166359295449
0,481,0,-1.0769083024599,-1.09475709406257
1,481,0,-1.07404538837265,-1.09559548652667
2,481,0,-1.07118247428539,-1.09643387899078
3,481,0,-1.06831956019814,-1.09727227145488
4,481,0,-1.06545664611089,-1.09811066391898
5,481,0,-1.06259373202364,-1.09894905638308
6,481,0,-1.05973081793639,-1.09978744884719
7,481,0,-1.05847900209084,-1.10028562213093
8,481,0,-1.05824443257537,-1.10056898125643
9,481,0,-1.0580098630599,-1.10085234038193
10,481,0,-1.05777529354443,-1.10113569950743
11,481,0,-1.05754072402895,-1.10141905863292
12,481,0,-1.05730615451348,-1.10170241775842
13,481,0,-1.05707158499801,-1.10198577688392
14,481,0,-1.05683701548254,-1.10226913600942
15,481,0,-1.05660244596707,-1.10255249513492
16,481,0,-1.0563678764516,-1.10283585426041
17,481,0,-1.05761676648366,-1.10231671291473
18,481,0,-1.05997960965579,-1.10119496132513
19,481,0,-1.06234245282793,-1.10007320973553
20,481,0,-1.06470529600007,-1.09895145814593
21,481,0,-1.06706813917221,-1.09782970655633
22,481,0,-1.06943098234435,-1.09670795496673
23,481,0,-1.07179382551649,-1.09558620337713
24,481,0,-1.07415666868863,-1.09446445178753
25,481,0,-1.07651951186077,-1.09334270019792
26,481,0,-1.07888235503291,-1.09222094860832
0,480,0,-1.07183400602706,-1.09490874124671
1,480,0,-1.06923530279498,-1.0956361270431
2,480,0,-1.0666365995629,-1.09636351283948
3,480,0,-1.06403789633083,-1.09709089863586
4,480,0,-1.06143919309875,-1.09781828443224
5,480,0,-1.05884048986667,-1.09854567022863
6,480,0,-1.0562417866346,-1.09927305602501
7,480,0,-1.05500192249629,-1.09979631031317
8,480,0,-1.05462002843424,-1.10019067610639
9,480,0,-1.05423813437219,-1.10058504189961
10,480,0,-1.05385624031015,-1.10097940769283
11,480,0,-1.0534743462481,-1.10137377348605
12,480,0,-1.05309245218606,-1.10176813927927
13,480,0,-1.05271055812401,-1.10216250507249
14,480,0,-1.05232866406196,-1.10255687086571
15,480,0,-1.05194676999992,-1.10295123665893
16,480,0,-1.05156487593787,-1.10334560245215
17,480,0,-1.05276170899352,-1.10287406856856
18,480,0,-1.05514403310823,-1.10175231697896
19,480,0,-1.05752635722294,-1.10063056538936
20,480,0,-1.05990868133766,-1.09950881379976
21,480,0,-1.06229100545237,-1.09838706221016
22,480,0,-1.06467332956709,-1.09726531062056
23,480,0,-1.0670556536818,-1.09614355903096
24,480,0,-1.06943797779651,-1.09502180744135
25,480,0,-1.07182030191123,-1.09390005585175
26,480,0,-1.07420262602594,-1.09277830426215
0,479,0,-1.06675970959422,-1.09506038843086
1,479,0,-1.06442521721732,-1.09567676755952
2,479,0,-1.06209072484041,-1.09629314668818
3,479,0,-1.05975623246351,-1.09690952581684
4,479,0,-1.0574217400866,-1.09752590494551
5,479,0,-1.0550872477097,-1.09814228407417
6,479,0,-1.0527527553328,-1.09875866320283
7,479,0,-1.05152484290173,-1.09930699849542
8,479,0,-1.05099562429311,-1.09981237095636
9,479,0,-1.05046640568449,-1.1003177434173
10,479,0,-1.04993718707587,-1.10082311587824
11,479,0,-1.04940796846725,-1.10132848833918
12,479,0,-1.04887874985862,-1.10183386080012
13,479,0,-1.04834953125,-1.10233923326106
14,479,0,-1.04782031264138,-1.102844605722
15,479,0,-1.04729109403276,-1.10334997818294
16,479,0,-1.04676187542414,-1.10385535064388
17,479,0,-1.04790665150338,-1.10343142422239
18,479,0,-1.05030845656067,-1.10230967263279
19,479,0,-1.05271026161795,-1.10118792104319
20,479,0,-1.05511206667524,-1.10006616945359
21,479,0,-1.05751387173253,-1.09894441786399
22,479,0,-1.05991567678982,-1.09782266627439
23,479,0,-1.06231748184711,-1.09670091468478
24,479,0,-1.06471928690439,-1.09557916309518
25,479,0,-1.06712109196169,-1.09445741150558
26,479,0,-1.06952289701897,-1.09333565991598
0,478,0,-1.06336948609098,-1.09457885636911
1,478,0,-1.06116953453164,-1.09513973216391
2,478,0,-1.05896958297229,-1.09570060795871
3,478,0,-1.05676963141294,-1.09626148375351
4,478,0,-1.05456967985359,-1.09682235954831
5,478,0,-1.05236972829424,-1.09738323534311
6,478,0,-1.0501697767349,-1.09794411113791
7,478,0,-1.04890101733542,-1.09852199789173
8,478,0,-1.04822021203006,-1.09911062535346
9,478,0,-1.0475394067247,-1.09969925281519
10,478,0,-1.04685860141935,-1.10028788027692
11,478,0,-1.04617779611399,-1.10087650773865
12,478,0,-1.04549699080863,-1.10146513520038
13,478,0,-1.04481618550327,-1.10205376266211
14,478,0,-1.04413538019791,-1.10264239012384
15,478,0,-1.04345457489256,-1.10323101758557
16,478,0,-1.0427737695872,-1.10381964504731
17,478,0,-1.0438872609879,-1.10341557442099
18,478,0,-1.04634811804697,-1.10226607116446
19,478,0,-1.04880897510605,-1.10111656790793
20,478,0,-1.05126983216514,-1.09996706465139
21,478,0,-1.05373068922421,-1.09881756139486
22,478,0,-1.0561915462833,-1.09766805813833
23,478,0,-1.05865240334237,-1.0965185548818
24,478,0,-1.06111326040145,-1.09536905162527
25,478,0,-1.06357411746054,-1.09421954836874
26,478,0,-1.06603497451961,-1.09307004511221
0,477,0,-1.06166333551735,-1.09346414506145
1,477,0,-1.05946825473794,-1.09402502085625
2,477,0,-1.05727317395852,-1.09458589665105
3,477,0,-1.05507809317911,-1.09514677244585
4,477,0,-1.0528830123997,-1.09570764824065
5,477,0,-1.05068793162029,-1.09626852403545
6,477,0,-1.04849285084088,-1.09682939983025
7,477,0,-1.04713044579736,-1.09744130850211
8,477,0,-1.04629379164511,-1.0980854392977
9,477,0,-1.04545713749285,-1.09872957009329
10,477,0,-1.04462048334059,-1.09937370088888
11,477,0,-1.04378382918833,-1.10001783168447
12,477,0,-1.04294717503607,-1.10066196248006
13,477,0,-1.04211052088381,-1.10130609327565
14,477,0,-1.04127386673155,-1.10195022407124
15,477,0,-1.04043721257929,-1.10259435486684
16,477,0,-1.03960055842703,-1.10323848566243
17,477,0,-1.04070353744707,-1.10282651916435
18,477,0,-1.04326301756715,-1.10162151257396
19,477,0,-1.04582249768724,-1.10041650598356
20,477,0,-1.04838197780733,-1.09921149939317
21,477,0,-1.05094145792742,-1.09800649280278
22,477,0,-1.05350093804751,-1.09680148621239
23,477,0,-1.0560604181676,-1.095596479622
24,477,0,-1.05861989828769,-1.0943914730316
25,477,0,-1.06117937840778,-1.09318646644121
26,477,0,-1.06373885852787,-1.09198145985082
0,476,0,-1.05995718494371,-1.09234943375379
1,476,0,-1.05776697494424,-1.09291030954859
2,476,0,-1.05557676494476,-1.09347118534339
3,476,0,-1.05338655494529,-1.09403206113819
4,476,0,-1.05119634494582,-1.09459293693299
5,476,0,-1.04900613494635,-1.09515381272779
6,476,0,-1.04681592494688,-1.09571468852259
7,476,0,-1.04535987425931,-1.09636061911248
8,476,0,-1.04436737126015,-1.09706025324194
9,476,0,-1.04337486826099,-1.09775988737139
10,476,0,-1.04238236526183,-1.09845952150084
11,476,0,-1.04138986226267,-1.09915915563029
12,476,0,-1.04039735926351,-1.09985878975974
13,476,0,-1.03940485626435,-1.10055842388919
14,476,0,-1.03841235326519,-1.10125805801865
15,476,0,-1.03741985026603,-1.1019576921481
16,476,0,-1.03642734726687,-1.10265732627755
17,476,0,-1.03751981390624,-1.10223746390771
18,476,0,-1.04017791708733,-1.10097695398345
19,476,0,-1.04283602026843,-1.0997164440592
20,476,0,-1.04549412344953,-1.09845593413495
21,476,0,-1.04815222663063,-1.0971954242107
22,476,0,-1.05081032981173,-1.09593491428644
23,476,0,-1.05346843299283,-1.09467440436219
24,476,0,-1.05612653617392,-1.09341389443794
25,476,0,-1.05878463935502,-1.09215338451369
26,476,0,-1.06144274253612,-1.09089287458944
0,475,0,-1.05825103437007,-1.09123472244613
1,475,0,-1.05606569515054,-1.09179559824093
2,475,0,-1.053880355931,-1.09235647403573
3,475,0,-1.05169501671147,-1.09291734983053
4,475,0,-1.04950967749193,-1.09347822562534
5,475,0,-1.0473243382724,-1.09403910142014
6,475,0,-1.04513899905287,-1.09459997721494
7,475,0,-1.04358930272126,-1.09527992972286
8,475,0,-1.0424409508752,-1.09603506718617
9,475,0,-1.04129259902914,-1.09679020464949
10,475,0,-1.04014424718307,-1.0975453421128
11,475,0,-1.03899589533702,-1.09830047957611
12,475,0,-1.03784754349096,-1.09905561703942
13,475,0,-1.03669919164489,-1.09981075450274
14,475,0,-1.03555083979883,-1.10056589196605
15,475,0,-1.03440248795277,-1.10132102942936
16,475,0,-1.03325413610671,-1.10207616689267
17,475,0,-1.03433609036541,-1.10164840865107
18,475,0,-1.03709281660751,-1.10033239539295
19,475,0,-1.03984954284962,-1.09901638213484
20,475,0,-1.04260626909173,-1.09770036887673
21,475,0,-1.04536299533384,-1.09638435561862
22,475,0,-1.04811972157595,-1.0950683423605
23,475,0,-1.05087644781805,-1.09375232910239
24,475,0,-1.05363317406016,-1.09243631584428
25,475,0,-1.05638990030227,-1.09112030258616
26,475,0,-1.05914662654437,-1.08980428932805
0,474,0,-1.05654488379644,-1.09012001113847
1,474,0,-1.05436441535684,-1.09068088693327
2,474,0,-1.05218394691724,-1.09124176272808
3,474,0,-1.05000347847765,-1.09180263852288
4,474,0,-1.04782301003805,-1.09236351431768
5,474,0,-1.04564254159845,-1.09292439011248
6,474,0,-1.04346207315886,-1.09348526590728
7,474,0,-1.0418187311832,-1.09419924033324
8,474,0,-1.04051453049024,-1.09500988113041
9,474,0,-1.03921032979728,-1.09582052192758
10,474,0,-1.03790612910432,-1.09663116272476
11,474,0,-1.03660192841136,-1.09744180352193
12,474,0,-1.0352977277184,-1.0982524443191
13,474,0,-1.03399352702543,-1.09906308511628
14,474,0,-1.03268932633247,-1.09987372591345
15,474,0,-1.03138512563951,-1.10068436671062
16,474,0,-1.03008092494655,-1.10149500750779
17,474,0,-1.03115236682458,-1.10105935339443
18,474,0,-1.03400771612769,-1.09968783680245
19,474,0,-1.03686306543081,-1.09831632021048
20,474,0,-1.03971841473393,-1.0969448036185
21,474,0,-1.04257376403704,-1.09557328702653
22,474,0,-1.04542911334016,-1.09420177043456
23,474,0,-1.04828446264328,-1.09283025384259
24,474,0,-1.05113981194639,-1.09145873725061
25,474,0,-1.05399516124951,-1.09008722065864
26,474,0,-1.05685051055263,-1.08871570406667
0,473,0,-1.0548387332228,-1.08900529983082
1,473,0,-1.05266313556314,-1.08956617562562
2,473,0,-1.05048753790348,-1.09012705142042
3,473,0,-1.04831194024382,-1.09068792721522
4,473,0,-1.04613634258416,-1.09124880301002
5,473,0,-1.0439607449245,-1.09180967880482
6,473,0,-1.04178514726485,-1.09237055459962
7,473,0,-1.04004815964515,-1.09311855094362
8,473,0,-1.03858811010528,-1.09398469507465
9,473,0,-1.03712806056542,-1.09485083920568
10,473,0,-1.03566801102556,-1.09571698333672
11,473,0,-1.0342079614857,-1.09658312746775
12,473,0,-1.03274791194584,-1.09744927159878
13,473,0,-1.03128786240597,-1.09831541572982
14,473,0,-1.02982781286611,-1.09918155986085
15,473,0,-1.02836776332625,-1.10004770399188
16,473,0,-1.02690771378639,-1.10091384812292
17,473,0,-1.02796864328375,-1.10047029813778
18,473,0,-1.03092261564787,-1.09904327821195
19,473,0,-1.033876588012,-1.09761625828612
20,473,0,-1.03683056037613,-1.09618923836028
21,473,0,-1.03978453274025,-1.09476221843445
22,473,0,-1.04273850510438,-1.09333519850861
23,473,0,-1.0456924774685,-1.09190817858278
24,473,0,-1.04864644983263,-1.09048115865695
25,473,0,-1.05160042219676,-1.08905413873111
26,473,0,-1.05455439456088,-1.08762711880528
0,472,0,-1.05313258264916,-1.08789058852316
1,472,0,-1.05096185576944,-1.08845146431796
2,472,0,-1.04879112888972,-1.08901234011276
3,472,0,-1.04662040201,-1.08957321590756
4,472,0,-1.04444967513028,-1.09013409170236
5,472,0,-1.04227894825056,-1.09069496749716
6,472,0,-1.04010822137084,-1.09125584329196
7,472,0,-1.03827758810709,-1.092037861554
8,472,0,-1.03666168972033,-1.09295950901889
9,472,0,-1.03504579133357,-1.09388115648378
10,472,0,-1.0334298929468,-1.09480280394868
11,472,0,-1.03181399456004,-1.09572445141357
12,472,0,-1.03019809617328,-1.09664609887846
13,472,0,-1.02858219778651,-1.09756774634336
14,472,0,-1.02696629939975,-1.09848939380825
15,472,0,-1.02535040101299,-1.09941104127314
16,472,0,-1.02373450262622,-1.10033268873804
17,472,0,-1.02478491974292,-1.09988124288114
18,472,0,-1.02783751516805,-1.09839871962145
19,472,0,-1.03089011059319,-1.09691619636176
20,472,0,-1.03394270601832,-1.09543367310206
21,472,0,-1.03699530144346,-1.09395114984237
22,472,0,-1.0400478968686,-1.09246862658267
23,472,0,-1.04310049229373,-1.09098610332298
24,472,0,-1.04615308771886,-1.08950358006328
25,472,0,-1.049205683144,-1.08802105680359
26,472,0,-1.05225827856913,-1.0865385335439
0,471,0,-1.05142643207553,-1.0867758772155
1,471,0,-1.04926057597575,-1.0873367530103
2,471,0,-1.04709471987596,-1.0878976288051
3,471,0,-1.04492886377618,-1.0884585045999
4,471,0,-1.04276300767639,-1.0890193803947
5,471,0,-1.04059715157661,-1.0895802561895
6,471,0,-1.03843129547683,-1.0901411319843
7,471,0,-1.03650701656904,-1.09095717216437
8,471,0,-1.03473526933537,-1.09193432296313
9,471,0,-1.03296352210171,-1.09291147376188
10,471,0,-1.03119177486805,-1.09388862456064
11,471,0,-1.02942002763438,-1.09486577535939
12,471,0,-1.02764828040072,-1.09584292615814
13,471,0,-1.02587653316705,-1.0968200769569
14,471,0,-1.02410478593339,-1.09779722775565
15,471,0,-1.02233303869973,-1.09877437855441
16,471,0,-1.02056129146606,-1.09975152935316
17,471,0,-1.02160119620209,-1.0992921876245
18,471,0,-1.02475241468823,-1.09775416103095
19,471,0,-1.02790363317438,-1.0962161344374
20,471,0,-1.03105485166052,-1.09467810784384
21,471,0,-1.03420607014667,-1.09314008125029
22,471,0,-1.03735728863281,-1.09160205465673
23,471,0,-1.04050850711896,-1.09006402806318
24,471,0,-1.0436597256051,-1.08852600146962
25,471,0,-1.04681094409125,-1.08698797487607
26,471,0,-1.04996216257739,-1.08544994828251
0,470,0,-1.04972028150189,-1.08566116590784
1,470,0,-1.04755929618205,-1.08622204170264
2,470,0,-1.0453983108622,-1.08678291749744
3,470,0,-1.04323732554235,-1.08734379329224
4,470,0,-1.04107634022251,-1.08790466908704
5,470,0,-1.03891535490266,-1.08846554488184
6,470,0,-1.03675436958282,-1.08902642067665
7,470,0,-1.03473644503098,-1.08987648277475
8,470,0,-1.03280884895042,-1.09090913690737
9,470,0,-1.03088125286985,-1.09194179103998
10,470,0,-1.02895365678929,-1.0929744451726
11,470,0,-1.02702606070872,-1.09400709930521
12,470,0,-1.02509846462816,-1.09503975343782
13,470,0,-1.02317086854759,-1.09607240757044
14,470,0,-1.02124327246703,-1.09710506170305
15,470,0,-1.01931567638647,-1.09813771583567
16,470,0,-1.0173880803059,-1.09917036996828
17,470,0,-1.01841747266126,-1.09870313236786
18,470,0,-1.02166731420841,-1.09710960244045
19,470,0,-1.02491715575556,-1.09551607251303
20,470,0,-1.02816699730272,-1.09392254258562
21,470,0,-1.03141683884987,-1.0923290126582
22,470,0,-1.03466668039703,-1.09073548273079
23,470,0,-1.03791652194418,-1.08914195280337
24,470,0,-1.04116636349133,-1.08754842287596
25,470,0,-1.04441620503849,-1.08595489294854
26,470,0,-1.04766604658564,-1.08436136302113
0,469,0,-1.04801413092825,-1.08454645460018
1,469,0,-1.04585801638835,-1.08510733039498
2,469,0,-1.04370190184844,-1.08566820618979
3,469,0,-1.04154578730853,-1.08622908198459
4,469,0,-1.03938967276862,-1.08678995777939
5,469,0,-1.03723355822871,-1.08735083357419
6,469,0,-1.03507744368881,-1.08791170936899
7,469,0,-1.03296587349293,-1.08879579338513
8,469,0,-1.03088242856546,-1.0898839508516
9,469,0,-1.028798983638,-1.09097210831808
10,469,0,-1.02671553871053,-1.09206026578456
11,469,0,-1.02463209378307,-1.09314842325103
12,469,0,-1.0225486488556,-1.0942365807175
13,469,0,-1.02046520392813,-1.09532473818398
14,469,0,-1.01838175900067,-1.09641289565045
15,469,0,-1.01629831407321,-1.09750105311693
16,469,0,-1.01421486914574,-1.09858921058341
17,469,0,-1.01523374912043,-1.09811407711122
18,469,0,-1.01858221372859,-1.09646504384995
19,469,0,-1.02193067833675,-1.09481601058867
20,469,0,-1.02527914294492,-1.0931669773274
21,469,0,-1.02862760755308,-1.09151794406612
22,469,0,-1.03197607216125,-1.08986891080484
23,469,0,-1.03532453676941,-1.08821987754357
24,469,0,-1.03867300137757,-1.08657084428229
25,469,0,-1.04202146598573,-1.08492181102102
26,469,0,-1.04536993059389,-1.08327277775974
0,468,0,-1.04421852194593,-1.08423170449534
1,468,0,-1.04216772727953,-1.08477067107941
2,468,0,-1.04011693261313,-1.08530963766347
3,468,0,-1.03806613794673,-1.08584860424754
4,468,0,-1.03601534328032,-1.08638757083161
5,468,0,-1.03396454861392,-1.08692653741567
6,468,0,-1.03191375394752,-1.08746550399974
7,468,0,-1.02982725274063,-1.08833484131421
8,468,0,-1.02771820644847,-1.08941277448234
9,468,0,-1.0256091601563,-1.09049070765047
10,468,0,-1.02350011386413,-1.09156864081861
11,468,0,-1.02139106757197,-1.09264657398674
12,468,0,-1.0192820212798,-1.09372450715487
13,468,0,-1.01717297498763,-1.094802440323
14,468,0,-1.01506392869547,-1.09588037349114
15,468,0,-1.0129548824033,-1.09695830665927
16,468,0,-1.01084583611113,-1.0980362398274
17,468,0,-1.0118150876053,-1.09757507385902
18,468,0,-1.01509588139323,-1.09595817410682
19,468,0,-1.01837667518115,-1.09434127435462
20,468,0,-1.02165746896908,-1.09272437460242
21,468,0,-1.024938262757,-1.09110747485023
22,468,0,-1.02821905654493,-1.08949057509803
23,468,0,-1.03149985033285,-1.08787367534583
24,468,0,-1.03478064412077,-1.08625677559363
25,468,0,-1.0380614379087,-1.08463987584143
26,468,0,-1.04134223169662,-1.08302297608923
0,467,0,-1.03721907673695,-1.08514356156816
1,467,0,-1.03542762388752,-1.08562702481836
2,467,0,-1.0336361710381,-1.08611048806857
3,467,0,-1.03184471818867,-1.08659395131878
4,467,0,-1.03005326533924,-1.08707741456898
5,467,0,-1.02826181248982,-1.08756087781919
6,467,0,-1.0264703596404,-1.08804434106939
7,467,0,-1.02459095652651,-1.08882415313196
8,467,0,-1.02265602167568,-1.08979107963238
9,467,0,-1.02072108682485,-1.09075800613279
10,467,0,-1.01878615197402,-1.0917249326332
11,467,0,-1.01685121712319,-1.09269185913361
12,467,0,-1.01491628227236,-1.09365878563402
13,467,0,-1.01298134742153,-1.09462571213443
14,467,0,-1.0110464125707,-1.09559263863485
15,467,0,-1.00911147771988,-1.09655956513526
16,467,0,-1.00717654286904,-1.09752649163567
17,467,0,-1.00803618786292,-1.09711281701363
18,467,0,-1.01099432687936,-1.09566242726301
19,467,0,-1.0139524658958,-1.09421203751239
20,467,0,-1.01691060491224,-1.09276164776177
21,467,0,-1.01986874392868,-1.09131125801116
22,467,0,-1.02282688294512,-1.08986086826054
23,467,0,-1.02578502196156,-1.08841047850992
24,467,0,-1.028743160978,-1.0869600887593
25,467,0,-1.03170129999444,-1.08550969900869
26,467,0,-1.03465943901088,-1.08405930925807
0,466,0,-1.03021963152796,-1.08605541864097
1,466,0,-1.02868752049551,-1.08648337855732
2,466,0,-1.02715540946306,-1.08691133847367
3,466,0,-1.02562329843061,-1.08733929839001
4,466,0,-1.02409118739816,-1.08776725830636
5,466,0,-1.02255907636571,-1.0881952182227
6,466,0,-1.02102696533327,-1.08862317813905
7,466,0,-1.01935466031238,-1.08931346494972
8,466,0,-1.01759383690289,-1.09016938478241
9,466,0,-1.0158330134934,-1.0910253046151
10,466,0,-1.0140721900839,-1.09188122444779
11,466,0,-1.01231136667441,-1.09273714428048
12,466,0,-1.01055054326492,-1.09359306411317
13,466,0,-1.00878971985543,-1.09444898394587
14,466,0,-1.00702889644594,-1.09530490377856
15,466,0,-1.00526807303645,-1.09616082361125
16,466,0,-1.00350724962695,-1.09701674344394
17,466,0,-1.00425728812053,-1.09665056016823
18,466,0,-1.00689277236549,-1.0953666804192
19,466,0,-1.00952825661044,-1.09408280067016
20,466,0,-1.0121637408554,-1.09279892092112
21,466,0,-1.01479922510035,-1.09151504117209
22,466,0,-1.01743470934531,-1.09023116142305
23,466,0,-1.02007019359026,-1.08894728167402
24,466,0,-1.02270567783521,-1.08766340192498
25,466,0,-1.02534116208017,-1.08637952217594
26,466,0,-1.02797664632513,-1.08509564242691
0,465,0,-1.02322018631897,-1.08696727571379
1,465,0,-1.0219474171035,-1.08733973229628
2,465,0,-1.02067464788803,-1.08771218887876
3,465,0,-1.01940187867256,-1.08808464546125
4,465,0,-1.01812910945709,-1.08845710204373
5,465,0,-1.01685634024161,-1.08882955862622
6,465,0,-1.01558357102614,-1.0892020152087
7,465,0,-1.01411836409825,-1.08980277676748
8,465,0,-1.0125316521301,-1.09054768993245
9,465,0,-1.01094494016195,-1.09129260309742
10,465,0,-1.00935822819379,-1.09203751626239
11,465,0,-1.00777151622564,-1.09278242942736
12,465,0,-1.00618480425748,-1.09352734259233
13,465,0,-1.00459809228933,-1.0942722557573
14,465,0,-1.00301138032117,-1.09501716892227
15,465,0,-1.00142466835302,-1.09576208208724
16,465,0,-0.999837956384866,-1.09650699525221
17,465,0,-1.00047838837815,-1.09618830332284
18,465,0,-1.00279121785162,-1.09507093357538
19,465,0,-1.00510404732509,-1.09395356382793
20,465,0,-1.00741687679856,-1.09283619408047
21,465,0,-1.00972970627203,-1.09171882433302
22,465,0,-1.0120425357455,-1.09060145458556
23,465,0,-1.01435536521897,-1.08948408483811
24,465,0,-1.01666819469244,-1.08836671509066
25,465,0,-1.01898102416591,-1.0872493453432
26,465,0,-1.02129385363938,-1.08613197559575
0,464,0,-1.01622074110998,-1.08787913278661
1,464,0,-1.01520731371149,-1.08819608603523
2,464,0,-1.01419388631299,-1.08851303928386
3,464,0,-1.0131804589145,-1.08882999253248
4,464,0,-1.012167031516,-1.08914694578111
5,464,0,-1.01115360411751,-1.08946389902973
6,464,0,-1.01014017671902,-1.08978085227835
7,464,0,-1.00888206788412,-1.09029208858524
8,464,0,-1.00746946735731,-1.09092599508248
9,464,0,-1.00605686683049,-1.09155990157973
10,464,0,-1.00464426630367,-1.09219380807698
11,464,0,-1.00323166577686,-1.09282771457423
12,464,0,-1.00181906525004,-1.09346162107148
13,464,0,-1.00040646472322,-1.09409552756873
14,464,0,-0.998993864196408,-1.09472943406598
15,464,0,-0.997581263669593,-1.09536334056323
16,464,0,-0.996168663142775,-1.09599724706047
17,464,0,-0.996699488635762,-1.09572604647744
18,464,0,-0.998689663337746,-1.09477518673157
19,464,0,-1.00067983803973,-1.0938243269857
20,464,0,-1.00267001274172,-1.09287346723982
21,464,0,-1.0046601874437,-1.09192260749395
22,464,0,-1.00665036214569,-1.09097174774808
23,464,0,-1.00864053684767,-1.09002088800221
24,464,0,-1.01063071154966,-1.08907002825633
25,464,0,-1.01262088625164,-1.08811916851046
26,464,0,-1.01461106095363,-1.08716830876459
0,463,0,-1.00922129590099,-1.08879098985942
1,463,0,-1.00846721031948,-1.08905243977419
2,463,0,-1.00771312473796,-1.08931388968895
3,463,0,-1.00695903915644,-1.08957533960372
4,463,0,-1.00620495357493,-1.08983678951848
5,463,0,-1.00545086799341,-1.09009823943324
6,463,0,-1.00469678241189,-1.09035968934801
7,463,0,-1.00364577167,-1.09078140040299
8,463,0,-1.00240728258452,-1.09130430023252
9,463,0,-1.00116879349904,-1.09182720006205
10,463,0,-0.99993030441356,-1.09235009989158
11,463,0,-0.998691815328082,-1.0928729997211
12,463,0,-0.997453326242604,-1.09339589955063
13,463,0,-0.996214837157124,-1.09391879938016
14,463,0,-0.994976348071646,-1.09444169920969
15,463,0,-0.993737858986168,-1.09496459903921
16,463,0,-0.992499369900688,-1.09548749886874
17,463,0,-0.992920588893379,-1.09526378963205
18,463,0,-0.994588108823878,-1.09447943988776
19,463,0,-0.996255628754377,-1.09369509014347
20,463,0,-0.997923148684879,-1.09291074039917
21,463,0,-0.999590668615379,-1.09212639065488
22,463,0,-1.00125818854588,-1.09134204091059
23,463,0,-1.00292570847638,-1.0905576911663
24,463,0,-1.00459322840688,-1.08977334142201
25,463,0,-1.00626074833738,-1.08898899167772
26,463,0,-1.00792826826788,-1.08820464193342
0,462,0,-1.00222185069201,-1.08970284693224
1,462,0,-1.00172710692747,-1.08990879351314
2,462,0,-1.00123236316293,-1.09011474009405
3,462,0,-1.00073761939839,-1.09032068667495
4,462,0,-1.00024287563385,-1.09052663325585
5,462,0,-0.999748131869309,-1.09073257983676
6,462,0,-0.99925338810477,-1.09093852641766
7,462,0,-0.99840947545587,-1.09127071222075
8,462,0,-0.997345097811729,-1.09168260538256
9,462,0,-0.996280720167589,-1.09209449854436
10,462,0,-0.995216342523447,-1.09250639170617
11,462,0,-0.994151964879306,-1.09291828486798
12,462,0,-0.993087587235166,-1.09333017802978
13,462,0,-0.992023209591023,-1.09374207119159
14,462,0,-0.990958831946883,-1.0941539643534
15,462,0,-0.989894454302742,-1.0945658575152
16,462,0,-0.9888300766586,-1.09497775067701
17,462,0,-0.989141689150995,-1.09480153278666
18,462,0,-0.99048655431001,-1.09418369304394
19,462,0,-0.991831419469025,-1.09356585330124
20,462,0,-0.993176284628042,-1.09294801355852
21,462,0,-0.994521149787056,-1.09233017381581
22,462,0,-0.995866014946073,-1.0917123340731
23,462,0,-0.997210880105088,-1.09109449433039
24,462,0,-0.998555745264103,-1.09047665458768
25,462,0,-0.99990061042312,-1.08985881484497
26,462,0,-1.00124547558213,-1.08924097510226
0,461,0,-0.995222405483019,-1.09061470400506
1,461,0,-0.994987003535456,-1.0907651472521
2,461,0,-0.994751601587893,-1.09091559049914
3,461,0,-0.99451619964033,-1.09106603374619
4,461,0,-0.994280797692767,-1.09121647699323
5,461,0,-0.994045395745204,-1.09136692024027
6,461,0,-0.993809993797642,-1.09151736348731
7,461,0,-0.99317317924174,-1.09176002403851
8,461,0,-0.992282913038937,-1.09206091053259
9,461,0,-0.991392646836134,-1.09236179702668
10,461,0,-0.99050238063333,-1.09266268352077
11,461,0,-0.989612114430527,-1.09296357001485
12,461,0,-0.988721848227724,-1.09326445650894
13,461,0,-0.98783158202492,-1.09356534300302
14,461,0,-0.986941315822117,-1.09386622949711
