"x","y","year","env1","env2"
25,582,0,-2.1453497016742,-1.12475089217262
26,582,0,-2.14489379710516,-1.12434338085296
0,581,0,-2.10185024363313,-1.15518369036336
1,581,0,-2.10028089654067,-1.15566423238547
2,581,0,-2.0987115494482,-1.15614477440758
3,581,0,-2.09714220235574,-1.15662531642968
4,581,0,-2.09557285526327,-1.15710585845179
5,581,0,-2.09400350817081,-1.1575864004739
6,581,0,-2.09243416107834,-1.15806694249601
7,581,0,-2.09514510410079,-1.15638709272284
8,581,0,-2.10055861938008,-1.1533431730448
9,581,0,-2.10597213465936,-1.15029925336677
10,581,0,-2.11138564993866,-1.14725533368874
11,581,0,-2.11679916521794,-1.14421141401071
12,581,0,-2.12221268049723,-1.14116749433268
13,581,0,-2.12762619577652,-1.13812357465464
14,581,0,-2.13303971105581,-1.13507965497661
15,581,0,-2.13845322633509,-1.13203573529858
16,581,0,-2.14386674161439,-1.12899181562055
17,581,0,-2.1456784125613,-1.1275487258845
18,581,0,-2.14478540186672,-1.12730772456642
19,581,0,-2.14389239117214,-1.12706672324835
20,581,0,-2.14299938047755,-1.12682572193027
21,581,0,-2.14210636978297,-1.12658472061219
22,581,0,-2.14121335908839,-1.12634371929411
23,581,0,-2.14032034839381,-1.12610271797603
24,581,0,-2.13942733769922,-1.12586171665795
25,581,0,-2.13853432700464,-1.12562071533987
26,581,0,-2.13764131631006,-1.1253797140218
0,580,0,-2.09411724502958,-1.15650125590586
1,580,0,-2.09247606111772,-1.15703730126183
2,580,0,-2.09083487720585,-1.1575733466178
3,580,0,-2.08919369329399,-1.15810939197377
4,580,0,-2.08755250938212,-1.15864543732973
5,580,0,-2.08591132547026,-1.1591814826857
6,580,0,-2.0842701415584,-1.15971752804167
7,580,0,-2.0872659944908,-1.15792307201218
8,580,0,-2.09318966932143,-1.15465713899871
9,580,0,-2.09911334415206,-1.15139120598523
10,580,0,-2.1050370189827,-1.14812527297176
11,580,0,-2.11096069381333,-1.14485933995828
12,580,0,-2.11688436864396,-1.14159340694481
13,580,0,-2.1228080434746,-1.13832747393133
14,580,0,-2.12873171830523,-1.13506154091786
15,580,0,-2.13465539313586,-1.13179560790439
16,580,0,-2.1405790679665,-1.12852967489091
17,580,0,-2.14235988689616,-1.12708646903911
18,580,0,-2.14102977007602,-1.12701197772261
19,580,0,-2.13969965325589,-1.12693748640611
20,580,0,-2.13836953643576,-1.12686299508962
21,580,0,-2.13703941961562,-1.12678850377312
22,580,0,-2.13570930279549,-1.12671401245662
23,580,0,-2.13437918597536,-1.12663952114012
24,580,0,-2.13304906915522,-1.12656502982363
25,580,0,-2.13171895233509,-1.12649053850713
26,580,0,-2.13038883551496,-1.12641604719063
0,579,0,-2.08741586232331,-1.15756631550289
1,579,0,-2.08598140875105,-1.15800449971758
2,579,0,-2.08454695517878,-1.15844268393227
3,579,0,-2.08311250160651,-1.15888086814695
4,579,0,-2.08167804803424,-1.15931905236164
5,579,0,-2.08024359446197,-1.15975723657633
6,579,0,-2.07880914088971,-1.16019542079102
7,579,0,-2.08193581357775,-1.15833981147918
